Name,Url,FV,LOT,Location,Sale Date
2010 TOYOTA RAV4 ,https://www.copart.com/lot/53365212/,2T3BF4DV1AW057745,53365212,MN - MINNEAPOLIS NORTH,9/22/2022
2015 HYUNDAI ELANTRA SE,https://www.copart.com/lot/53365412/,KMHDH4AE9FU330373,53365412,MN - MINNEAPOLIS NORTH,9/22/2022
2015 FORD EXPLORER XLT,https://www.copart.com/lot/53366202/,1FM5K8D85FGB09595,53366202,MN - MINNEAPOLIS NORTH,9/22/2022
2007 CHEVROLET IMPALA LT,https://www.copart.com/lot/53374582/,2G1WT58N979104476,53374582,MN - MINNEAPOLIS NORTH,9/22/2022
2010 FORD FUSION SEL,https://www.copart.com/lot/53393342/,3FAHP0JA7AR305511,53393342,MN - MINNEAPOLIS NORTH,9/22/2022
2014 NISSAN MAXIMA S,https://www.copart.com/lot/53402142/,1N4AA5AP7EC433384,53402142,MN - MINNEAPOLIS NORTH,9/22/2022
2014 HYUNDAI SONATA GLS,https://www.copart.com/lot/53404472/,5NPEB4AC5EH924606,53404472,MN - MINNEAPOLIS NORTH,9/22/2022
2014 SUBARU OUTBACK 2.5I LIMITED,https://www.copart.com/lot/53414061/,4S4BRCKC3E3272373,53414061,MN - MINNEAPOLIS NORTH,9/22/2022
2015 NISSAN LEAF S,https://www.copart.com/lot/53443272/,1N4AZ0CP4FC319434,53443272,MN - MINNEAPOLIS,9/22/2022
2014 HONDA ODYSSEY EXL,https://www.copart.com/lot/53446202/,5FNRL5H61EB069454,53446202,MN - MINNEAPOLIS NORTH,9/22/2022
2011 FORD FUSION SE,https://www.copart.com/lot/53455942/,3FAHP0HG2BR163869,53455942,IL - CHICAGO NORTH,9/22/2022
2014 BMW 640 XI GRAN COUPE,https://www.copart.com/lot/53469222/,WBA6B8C50ED452649,53469222,IL - CHICAGO NORTH,9/22/2022
2007 HYUNDAI ELANTRA GLS,https://www.copart.com/lot/53474222/,KMHDU46D87U233873,53474222,IL - CHICAGO NORTH,9/22/2022
2011 FORD CROWN VICTORIA POLICE INTERCEPTOR,https://www.copart.com/lot/53480672/,2FABP7BV6BX103584,53480672,MN - MINNEAPOLIS,9/22/2022
1997 BUICK LESABRE CUSTOM,https://www.copart.com/lot/53502122/,1G4HP52K9VH600904,53502122,MN - MINNEAPOLIS NORTH,9/22/2022
2015 TOYOTA COROLLA L,https://www.copart.com/lot/53507302/,5YFBURHE9FP219670,53507302,IL - CHICAGO NORTH,9/22/2022
2016 FORD EXPEDITION XLT,https://www.copart.com/lot/53509242/,1FMJU1JT5GEF31680,53509242,MN - MINNEAPOLIS,9/22/2022
2012 FORD FUSION SE,https://www.copart.com/lot/53514952/,3FAHP0HA2CR259188,53514952,MN - MINNEAPOLIS NORTH,9/22/2022
2011 BMW 335 I,https://www.copart.com/lot/53514982/,WBADX7C56BE581410,53514982,MN - MINNEAPOLIS,9/22/2022
2011 TOYOTA AVALON BASE,https://www.copart.com/lot/53519172/,4T1BK3DB9BU419794,53519172,MN - MINNEAPOLIS NORTH,9/22/2022
2013 HONDA ACCORD SPORT,https://www.copart.com/lot/53535952/,1HGCR2F5XDA269495,53535952,MN - MINNEAPOLIS,9/22/2022
2014 NISSAN SENTRA S,https://www.copart.com/lot/53536272/,3N1AB7AP0EY250888,53536272,IL - CHICAGO NORTH,9/22/2022
2008 VOLVO S60 2.5T,https://www.copart.com/lot/53540712/,YV1RH592382686661,53540712,MN - MINNEAPOLIS NORTH,9/22/2022
2007 BMW 328 XI,https://www.copart.com/lot/53543002/,WBAVC93507KX59803,53543002,MN - MINNEAPOLIS,9/22/2022
2011 ACURA MDX TECHNOLOGY,https://www.copart.com/lot/53558602/,2HNYD2H66BH502886,53558602,MN - MINNEAPOLIS,9/22/2022
2014 HONDA CR-V EXL,https://www.copart.com/lot/53565372/,5J6RM4H74EL002306,53565372,MN - MINNEAPOLIS NORTH,9/22/2022
2004 CHRYSLER CROSSFIRE LIMITED,https://www.copart.com/lot/53577362/,1C3AN69L74X018857,53577362,MN - MINNEAPOLIS,9/22/2022
2000 HONDA CIVIC EX,https://www.copart.com/lot/53579062/,1HGEJ8143YL008219,53579062,MN - MINNEAPOLIS,9/22/2022
2014 LEXUS IS 250,https://www.copart.com/lot/53581532/,JTHCF1D27E5001832,53581532,IL - CHICAGO NORTH,9/22/2022
2002 TOYOTA AVALON XL,https://www.copart.com/lot/53582982/,4T1BF28B82U261019,53582982,MN - MINNEAPOLIS,9/22/2022
2011 CHEVROLET TRAVERSE LTZ,https://www.copart.com/lot/53583892/,1GNKVLED3BJ336107,53583892,MN - MINNEAPOLIS NORTH,9/22/2022
2013 DODGE AVENGER SE,https://www.copart.com/lot/53595112/,1C3CDZAB0DN610371,53595112,KS - KANSAS CITY,9/22/2022
2006 MERCEDES-BENZ E 350 4MATIC,https://www.copart.com/lot/53607212/,WDBUF87J56X196030,53607212,IL - CHICAGO NORTH,9/22/2022
2009 VOLKSWAGEN JETTA SE,https://www.copart.com/lot/53633182/,3VWRM71K29M138120,53633182,MN - MINNEAPOLIS,9/22/2022
2012 JEEP LIBERTY SPORT,https://www.copart.com/lot/53652042/,1C4PJMAK1CW104243,53652042,IL - CHICAGO NORTH,9/22/2022
2011 FORD RANGER SUPER CAB,https://www.copart.com/lot/53669512/,1FTLR4FE8BPA24926,53669512,MN - MINNEAPOLIS,9/22/2022
2007 HONDA ACCORD EX,https://www.copart.com/lot/53672962/,1HGCM66527A016827,53672962,MN - MINNEAPOLIS,9/22/2022
2005 BUICK LACROSSE CXL,https://www.copart.com/lot/53674022/,2G4WD562751327555,53674022,MN - MINNEAPOLIS NORTH,9/22/2022
2008 VOLKSWAGEN NEW BEETLE S,https://www.copart.com/lot/53682252/,3VWRW31C48M517503,53682252,KS - KANSAS CITY,9/22/2022
2002 PONTIAC GRAND AM SE,https://www.copart.com/lot/53696502/,1G2NE52F82C281623,53696502,MN - MINNEAPOLIS NORTH,9/22/2022
2015 NISSAN VERSA S,https://www.copart.com/lot/53712950/,3N1CN7AP8FL836429,53712950,LA - SHREVEPORT,9/22/2022
2015 RAM 1500 LONGHORN,https://www.copart.com/lot/53721882/,1C6RR7PT0FS783329,53721882,MN - MINNEAPOLIS NORTH,9/22/2022
2008 TOYOTA PRIUS ,https://www.copart.com/lot/53722282/,JTDKB20U183339068,53722282,MN - MINNEAPOLIS,9/22/2022
2013 CHEVROLET TRAVERSE LT,https://www.copart.com/lot/53744022/,1GNKVGKD1DJ115135,53744022,MN - MINNEAPOLIS,9/22/2022
2016 ACURA TLX TECH,https://www.copart.com/lot/53744812/,19UUB2F56GA000018,53744812,MN - MINNEAPOLIS,9/22/2022
2016 HONDA CR-V LX,https://www.copart.com/lot/53753002/,5J6RM4H38GL131536,53753002,MN - MINNEAPOLIS,9/22/2022
2013 GMC YUKON DENALI,https://www.copart.com/lot/53768642/,1GKS2EEF2DR240296,53768642,MN - MINNEAPOLIS,9/22/2022
2013 RAM 1500 SLT,https://www.copart.com/lot/53778982/,1C6RR7GT9DS599150,53778982,KS - KANSAS CITY WEST,9/22/2022
2003 CHEVROLET SILVERADO C1500,https://www.copart.com/lot/53783142/,2GCEC19T231281727,53783142,MN - MINNEAPOLIS,9/22/2022
2005 TOYOTA CAMRY LE,https://www.copart.com/lot/53784912/,JTDBF30K750164492,53784912,MN - MINNEAPOLIS,9/22/2022
2014 TOYOTA 4RUNNER SR5,https://www.copart.com/lot/53785432/,JTEZU5JR2E5083023,53785432,MN - MINNEAPOLIS,9/22/2022
2015 CHEVROLET TAHOE K1500 LTZ,https://www.copart.com/lot/53785832/,1GNSKCKC7FR617614,53785832,MN - MINNEAPOLIS,9/22/2022
2007 JEEP COMPASS LIMITED,https://www.copart.com/lot/53792622/,1J8FT57W67D108109,53792622,MN - MINNEAPOLIS,9/22/2022
2012 FORD FOCUS SE,https://www.copart.com/lot/53798422/,1FAHP3K21CL267705,53798422,MN - MINNEAPOLIS,9/22/2022
2008 AUDI A4 3.2 QUATTRO,https://www.copart.com/lot/53798682/,WAUDH98E78A140841,53798682,MN - MINNEAPOLIS,9/22/2022
2009 TOYOTA CAMRY BASE,https://www.copart.com/lot/53810662/,4T4BE46K19R063318,53810662,MN - MINNEAPOLIS,9/22/2022
2011 GMC TERRAIN SLE,https://www.copart.com/lot/53813542/,2CTFLSE58B6426311,53813542,MN - MINNEAPOLIS NORTH,9/22/2022
2006 HONDA CIVIC LX,https://www.copart.com/lot/53823072/,1HGFA16526L142357,53823072,MN - MINNEAPOLIS,9/22/2022
2011 TOYOTA CAMRY BASE,https://www.copart.com/lot/53832142/,4T1BF3EK9BU775276,53832142,IL - CHICAGO NORTH,9/22/2022
2015 JEEP PATRIOT SPORT,https://www.copart.com/lot/53832542/,1C4NJPBB3FD203850,53832542,IL - CHICAGO NORTH,9/22/2022
2015 CHEVROLET SILVERADO K1500 LT,https://www.copart.com/lot/53833182/,3GCUKREC6FG207130,53833182,MN - MINNEAPOLIS NORTH,9/22/2022
2015 FORD FUSION SE,https://www.copart.com/lot/53844132/,3FA6P0T93FR310867,53844132,KS - KANSAS CITY,9/22/2022
2001 FORD EXPLORER SPORT,https://www.copart.com/lot/53846732/,1FMYU60E21UC45006,53846732,IL - CHICAGO NORTH,9/22/2022
2004 GMC NEW SIERRA C1500,https://www.copart.com/lot/53859922/,1GTEC14X34Z222527,53859922,IL - CHICAGO NORTH,9/22/2022
2012 NISSAN ALTIMA BASE,https://www.copart.com/lot/53887372/,1N4AL2AP8CC211961,53887372,MN - MINNEAPOLIS NORTH,9/22/2022
2012 FORD ESCAPE LIMITED,https://www.copart.com/lot/53887922/,1FMCU9E76CKB16741,53887922,MN - MINNEAPOLIS,9/22/2022
2015 JEEP CHEROKEE LATITUDE,https://www.copart.com/lot/53889902/,1C4PJLCB4FW637781,53889902,MN - MINNEAPOLIS,9/22/2022
2011 CHEVROLET SILVERADO C1500 LT,https://www.copart.com/lot/53891912/,3GCPCSEA0BG132774,53891912,IL - CHICAGO NORTH,9/22/2022
2015 FORD FUSION SE,https://www.copart.com/lot/53892112/,3FA6P0HD2FR194655,53892112,MN - MINNEAPOLIS,9/22/2022
2009 TOYOTA COROLLA BASE,https://www.copart.com/lot/53905342/,JTDBL40E099094828,53905342,MN - MINNEAPOLIS,9/22/2022
2009 TOYOTA TACOMA ,https://www.copart.com/lot/53912542/,5TENX22N19Z620388,53912542,MN - MINNEAPOLIS NORTH,9/22/2022
2015 CHEVROLET TRAVERSE LT,https://www.copart.com/lot/53923142/,1GNKVGKD3FJ162332,53923142,MN - MINNEAPOLIS NORTH,9/22/2022
2010 ACURA TL ,https://www.copart.com/lot/53934162/,19UUA9F52AA003002,53934162,MN - MINNEAPOLIS NORTH,9/22/2022
2015 JEEP WRANGLER UNLIMITED SAHARA,https://www.copart.com/lot/53940382/,1C4BJWEG5FL600485,53940382,MN - MINNEAPOLIS NORTH,9/22/2022
2015 HONDA CR-V EXL,https://www.copart.com/lot/53947192/,5J6RM4H75FL083012,53947192,MN - MINNEAPOLIS,9/22/2022
2001 FORD F150 SUPERCREW,https://www.copart.com/lot/53954351/,1FTRW07L51KF65436,53954351,LA - SHREVEPORT,9/22/2022
2010 DODGE AVENGER R/T,https://www.copart.com/lot/53954912/,1B3CC5FB5AN217480,53954912,KS - KANSAS CITY WEST,9/22/2022
2004 DODGE NEON SXT,https://www.copart.com/lot/53964712/,1B3ES56C84D522082,53964712,MN - MINNEAPOLIS NORTH,9/22/2022
2015 NISSAN ALTIMA 2.5,https://www.copart.com/lot/53968332/,1N4AL3AP0FC432433,53968332,MN - MINNEAPOLIS NORTH,9/22/2022
2008 HONDA ACCORD EX,https://www.copart.com/lot/53976282/,JHMCP26728C078247,53976282,KS - KANSAS CITY WEST,9/22/2022
2014 FORD FUSION SE,https://www.copart.com/lot/53978472/,3FA6P0HD4ER375139,53978472,MN - MINNEAPOLIS NORTH,9/22/2022
2012 HYUNDAI TUCSON GLS,https://www.copart.com/lot/53990722/,KM8JUCAC0CU465776,53990722,MN - MINNEAPOLIS,9/22/2022
2011 AUDI A5 PRESTIGE,https://www.copart.com/lot/53995412/,WAUVFAFR2BA022981,53995412,KS - KANSAS CITY,9/22/2022
2015 GMC SIERRA K1500 SLE,https://www.copart.com/lot/54000532/,3GTU2UEC5FG313636,54000532,MN - MINNEAPOLIS NORTH,9/22/2022
2004 FORD F150 SUPERCREW,https://www.copart.com/lot/54032001/,1FTPW12594KD07463,54032001,TN - MEMPHIS,9/22/2022
2012 FORD FUSION SPORT,https://www.copart.com/lot/54041641/,3FAHP0DC9CR315425,54041641,LA - SHREVEPORT,9/22/2022
2006 PORSCHE CAYENNE S,https://www.copart.com/lot/54051542/,WP1AB29PX6LA70251,54051542,IL - CHICAGO NORTH,9/22/2022
2009 CHEVROLET MALIBU 1LT,https://www.copart.com/lot/54059232/,1G1ZH57B69F253458,54059232,IL - CHICAGO NORTH,9/22/2022
2015 NISSAN VERSA S,https://www.copart.com/lot/54063052/,3N1CN7AP5FL939369,54063052,MN - MINNEAPOLIS NORTH,9/22/2022
2014 HYUNDAI ACCENT GLS,https://www.copart.com/lot/54069902/,KMHCT4AE3EU645629,54069902,AL - DOTHAN,9/22/2022
2013 CHEVROLET TRAVERSE LT,https://www.copart.com/lot/54072912/,1GNKRJKD7DJ228542,54072912,MN - MINNEAPOLIS,9/22/2022
2012 FORD ESCAPE XLT,https://www.copart.com/lot/54076052/,1FMCU9D72CKC26333,54076052,MN - MINNEAPOLIS NORTH,9/22/2022
2013 FORD ESCAPE SE,https://www.copart.com/lot/54081562/,1FMCU0G97DUD40830,54081562,MN - MINNEAPOLIS,9/22/2022
2013 FORD FUSION TITANIUM,https://www.copart.com/lot/54083192/,3FA6P0K96DR176581,54083192,MN - MINNEAPOLIS NORTH,9/22/2022
2005 FORD ESCAPE XLT,https://www.copart.com/lot/54093582/,1FMYU93195KB17499,54093582,MN - MINNEAPOLIS,9/22/2022
2013 MERCEDES-BENZ C 300 4MATIC,https://www.copart.com/lot/54094022/,WDDGF8ABXDR245133,54094022,MN - MINNEAPOLIS,9/22/2022
2015 NISSAN VERSA S,https://www.copart.com/lot/54106832/,3N1CN7AP8FL942038,54106832,MN - MINNEAPOLIS,9/22/2022
2014 NISSAN MAXIMA S,https://www.copart.com/lot/54113402/,1N4AA5AP1EC463125,54113402,IL - CHICAGO NORTH,9/22/2022
2012 MINI COOPER ,https://www.copart.com/lot/54122842/,WMWSU3C51CT264804,54122842,IL - CHICAGO NORTH,9/22/2022
2014 FORD FOCUS SE,https://www.copart.com/lot/54128982/,1FADP3F29EL461295,54128982,MN - MINNEAPOLIS NORTH,9/22/2022
2014 CHRYSLER TOWN & COUNTRY TOURING,https://www.copart.com/lot/54129232/,2C4RC1BG9ER216408,54129232,IL - CHICAGO NORTH,9/22/2022
2002 CHEVROLET MONTE CARLO LS,https://www.copart.com/lot/54139902/,2G1WW12E829133291,54139902,MN - MINNEAPOLIS NORTH,9/22/2022
2013 HYUNDAI TUCSON GLS,https://www.copart.com/lot/54145252/,KM8JUCAC5DU606407,54145252,MN - MINNEAPOLIS,9/22/2022
2016 CHEVROLET EQUINOX LT,https://www.copart.com/lot/54149912/,2GNALCEK4G6286418,54149912,IL - CHICAGO NORTH,9/22/2022
2011 FORD FUSION HYBRID,https://www.copart.com/lot/54170322/,3FADP0L36BR114550,54170322,MN - MINNEAPOLIS,9/22/2022
2013 JEEP WRANGLER UNLIMITED RUBICON,https://www.copart.com/lot/54171622/,1C4BJWFG7DL672204,54171622,IL - CHICAGO NORTH,9/22/2022
2016 FORD FUSION SE,https://www.copart.com/lot/54192482/,3FA6P0H77GR394684,54192482,TX - DALLAS,9/22/2022
1998 FORD RANGER SUPER CAB,https://www.copart.com/lot/54207372/,1FTZR15U0WPA54560,54207372,MN - MINNEAPOLIS,9/22/2022
2016 INFINITI QX50 ,https://www.copart.com/lot/54218892/,JN1BJ0RR3GM266786,54218892,MN - MINNEAPOLIS NORTH,9/22/2022
2010 FORD FUSION SEL,https://www.copart.com/lot/54221732/,3FAHP0JA0AR209932,54221732,IL - CHICAGO NORTH,9/22/2022
2016 CHEVROLET MALIBU PREMIER,https://www.copart.com/lot/54227962/,1G1ZH5SX7GF307513,54227962,MN - MINNEAPOLIS,9/22/2022
2015 AUDI Q5 PREMIUM PLUS,https://www.copart.com/lot/54228032/,WA1LFAFPXFA095749,54228032,IL - CHICAGO NORTH,9/22/2022
2014 GMC SIERRA K1500 SLT,https://www.copart.com/lot/54233292/,1GTV2VEC2EZ204138,54233292,IL - CHICAGO NORTH,9/22/2022
2013 FORD F150 SUPERCREW,https://www.copart.com/lot/54238962/,1FTFW1EF4DKE33469,54238962,LA - SHREVEPORT,9/22/2022
2015 KIA OPTIMA LX,https://www.copart.com/lot/54241032/,5XXGM4A79FG481444,54241032,MN - MINNEAPOLIS,9/22/2022
2007 PONTIAC TORRENT ,https://www.copart.com/lot/54243552/,2CKDL63F576052942,54243552,MN - MINNEAPOLIS NORTH,9/22/2022
2012 HONDA PILOT EX,https://www.copart.com/lot/54251422/,5FNYF3H42CB010268,54251422,TN - MEMPHIS,9/22/2022
2016 CHEVROLET CRUZE LIMITED LT,https://www.copart.com/lot/54252572/,1G1PE5SB9G7105173,54252572,IL - CHICAGO NORTH,9/22/2022
2011 CHEVROLET MALIBU 2LT,https://www.copart.com/lot/54253162/,1G1ZD5E11BF284368,54253162,IL - CHICAGO NORTH,9/22/2022
2014 CHEVROLET MALIBU 2LT,https://www.copart.com/lot/54259172/,1G11E5SL7EF287473,54259172,MN - MINNEAPOLIS NORTH,9/22/2022
2013 TOYOTA CAMRY L,https://www.copart.com/lot/54266192/,4T4BF1FK8DR331818,54266192,MN - MINNEAPOLIS NORTH,9/22/2022
2009 HYUNDAI SONATA SE,https://www.copart.com/lot/54272472/,5NPEU46F39H517483,54272472,KS - KANSAS CITY,9/22/2022
2010 TOYOTA RAV4 ,https://www.copart.com/lot/54272982/,2T3ZF4DV9AW049648,54272982,MN - MINNEAPOLIS NORTH,9/22/2022
2014 FORD C-MAX SE,https://www.copart.com/lot/54276652/,1FADP5AU9EL509365,54276652,IL - CHICAGO NORTH,9/22/2022
2011 HONDA CR-V SE,https://www.copart.com/lot/54301262/,5J6RE4H48BL079078,54301262,MN - MINNEAPOLIS NORTH,9/22/2022
2014 FORD EDGE LIMITED,https://www.copart.com/lot/54304552/,2FMDK4KC6EBB06738,54304552,MN - MINNEAPOLIS,9/22/2022
2014 JEEP PATRIOT SPORT,https://www.copart.com/lot/54307192/,1C4NJPBB4ED804036,54307192,MN - MINNEAPOLIS NORTH,9/22/2022
2015 CHEVROLET IMPALA LT,https://www.copart.com/lot/54308422/,2G1125S30F9166920,54308422,MN - MINNEAPOLIS,9/22/2022
2016 TOYOTA COROLLA L,https://www.copart.com/lot/54315992/,2T1BURHE7GC602802,54315992,MN - MINNEAPOLIS NORTH,9/22/2022
2002 NISSAN ALTIMA BASE,https://www.copart.com/lot/54337772/,1N4AL11D82C104181,54337772,MN - MINNEAPOLIS,9/22/2022
2009 NISSAN MAXIMA S,https://www.copart.com/lot/54362172/,1N4AA51E79C829688,54362172,IL - CHICAGO NORTH,9/22/2022
2011 TOYOTA YARIS ,https://www.copart.com/lot/54364022/,JTDBT4K39B4082157,54364022,IL - CHICAGO NORTH,9/22/2022
2015 NISSAN ROGUE SELECT S,https://www.copart.com/lot/54368872/,JN8AS5MV4FW258243,54368872,IL - CHICAGO NORTH,9/22/2022
2008 FORD ESCAPE XLT,https://www.copart.com/lot/54379682/,1FMCU93158KC93058,54379682,MN - MINNEAPOLIS,9/22/2022
2013 FORD ESCAPE SEL,https://www.copart.com/lot/54382532/,1FMCU9HX1DUD86185,54382532,MN - MINNEAPOLIS NORTH,9/22/2022
2016 GMC ACADIA SLT-1,https://www.copart.com/lot/54383812/,1GKKVRKDXGJ253799,54383812,MN - MINNEAPOLIS NORTH,9/22/2022
2015 TOYOTA PRIUS ,https://www.copart.com/lot/54386302/,JTDKN3DU0F0466691,54386302,TX - AUSTIN,9/22/2022
2013 DODGE DART SXT,https://www.copart.com/lot/54386842/,1C3CDFBH6DD133906,54386842,IL - CHICAGO NORTH,9/22/2022
2011 JEEP LIBERTY SPORT,https://www.copart.com/lot/54387552/,1J4PN2GK3BW573505,54387552,IL - CHICAGO NORTH,9/22/2022
2013 FORD ESCAPE SE,https://www.copart.com/lot/54391282/,1FMCU0G98DUC99950,54391282,MN - MINNEAPOLIS,9/22/2022
2007 NISSAN ALTIMA 2.5,https://www.copart.com/lot/54393791/,1N4AL21E37C174323,54393791,LA - SHREVEPORT,9/22/2022
2009 HYUNDAI ELANTRA GLS,https://www.copart.com/lot/54393931/,KMHDU46D89U750769,54393931,LA - SHREVEPORT,9/22/2022
2011 DODGE NITRO HEAT,https://www.copart.com/lot/54394442/,1D4PT4GK4BW539633,54394442,LA - SHREVEPORT,9/22/2022
2006 CHEVROLET COBALT LS,https://www.copart.com/lot/54399482/,1G1AK15F967851790,54399482,MN - MINNEAPOLIS,9/22/2022
2012 VOLKSWAGEN ROUTAN SE,https://www.copart.com/lot/54402082/,2C4RVABG1CR240645,54402082,MN - MINNEAPOLIS NORTH,9/22/2022
2003 CHEVROLET SILVERADO C1500,https://www.copart.com/lot/54406051/,1GCEC19T43Z177490,54406051,TX - HOUSTON EAST,9/22/2022
1999 FORD F250 SUPER DUTY,https://www.copart.com/lot/54444072/,1FTNF21L3XEB95422,54444072,MN - MINNEAPOLIS NORTH,9/22/2022
2015 TOYOTA SIENNA XLE,https://www.copart.com/lot/54453312/,5TDYK3DC8FS652244,54453312,IL - CHICAGO NORTH,9/22/2022
2015 TOYOTA RAV4 XLE,https://www.copart.com/lot/54462922/,2T3RFREV0FW398457,54462922,IL - CHICAGO NORTH,9/22/2022
2011 JEEP PATRIOT SPORT,https://www.copart.com/lot/54499132/,1J4NF1GBXBD122310,54499132,IL - CHICAGO NORTH,9/22/2022
2007 HYUNDAI SANTA FE SE,https://www.copart.com/lot/54518742/,5NMSH13E27H081821,54518742,IL - CHICAGO NORTH,9/22/2022
2015 NISSAN ALTIMA 2.5,https://www.copart.com/lot/54532642/,1N4AL3AP6FC456686,54532642,MN - MINNEAPOLIS NORTH,9/22/2022
2015 NISSAN VERSA S,https://www.copart.com/lot/54536972/,3N1CN7AP8FL867986,54536972,KS - KANSAS CITY,9/22/2022
2003 TOYOTA MR2 SPYDER,https://www.copart.com/lot/54543212/,JTDFR320730060960,54543212,MN - MINNEAPOLIS NORTH,9/22/2022
2000 TOYOTA RAV4 ,https://www.copart.com/lot/54543692/,JT3HP10VXY0231407,54543692,IL - CHICAGO NORTH,9/22/2022
2009 CHEVROLET IMPALA LS,https://www.copart.com/lot/54559052/,2G1WB57K591246044,54559052,MN - MINNEAPOLIS NORTH,9/22/2022
2012 ACURA TL ,https://www.copart.com/lot/54566012/,19UUA8F58CA016429,54566012,KS - KANSAS CITY WEST,9/22/2022
2016 FORD TAURUS POLICE INTERCEPTOR,https://www.copart.com/lot/54570052/,1FAHP2MK7GG122397,54570052,MN - MINNEAPOLIS,9/22/2022
2014 FORD FLEX LIMITED,https://www.copart.com/lot/54574022/,2FMHK6DT9EBD28331,54574022,MN - MINNEAPOLIS,9/22/2022
2007 CHEVROLET SILVERADO C1500 CLASSIC,https://www.copart.com/lot/54582372/,1GCEC14XX7Z612917,54582372,AL - DOTHAN,9/22/2022
2013 FORD EDGE LIMITED,https://www.copart.com/lot/54606632/,2FMDK3KC8DBB59661,54606632,IL - CHICAGO NORTH,9/22/2022
2002 HONDA CR-V EX,https://www.copart.com/lot/54629282/,JHLRD78852C007559,54629282,MN - MINNEAPOLIS,9/22/2022
2008 BUICK LUCERNE CXL,https://www.copart.com/lot/54646532/,1G4HD57208U183685,54646532,MN - MINNEAPOLIS,9/22/2022
2005 TOYOTA COROLLA MATRIX XR,https://www.copart.com/lot/54685152/,2T1KR32E35C482856,54685152,IL - CHICAGO NORTH,9/22/2022
2015 FORD ESCAPE SE,https://www.copart.com/lot/54707462/,1FMCU9GX8FUA52448,54707462,MN - MINNEAPOLIS,9/22/2022
2007 TOYOTA TUNDRA DOUBLE CAB SR5,https://www.copart.com/lot/54708912/,5TFBV54187X025630,54708912,MN - MINNEAPOLIS,9/22/2022
2015 JEEP CHEROKEE LATITUDE,https://www.copart.com/lot/54713772/,1C4PJMCSXFW728141,54713772,MN - MINNEAPOLIS NORTH,9/22/2022
2015 HONDA ACCORD SPORT,https://www.copart.com/lot/54717572/,1HGCR2F54FA104254,54717572,KS - KANSAS CITY,9/22/2022
2006 CHRYSLER TOWN & COUNTRY TOURING,https://www.copart.com/lot/54722642/,2A4GP54L16R878055,54722642,MN - MINNEAPOLIS,9/22/2022
2015 AUDI A3 PREMIUM,https://www.copart.com/lot/54726752/,WAUACGFF8F1004636,54726752,TX - HOUSTON EAST,9/22/2022
2012 FORD FOCUS SE,https://www.copart.com/lot/54735252/,1FAHP3F26CL268374,54735252,IL - CHICAGO NORTH,9/22/2022
2013 CHEVROLET MALIBU LS,https://www.copart.com/lot/54735382/,1G11B5SAXDF196235,54735382,MN - MINNEAPOLIS,9/22/2022
2003 DODGE GRAND CARAVAN SE,https://www.copart.com/lot/54742942/,1D4GP24393B263688,54742942,MN - MINNEAPOLIS NORTH,9/22/2022
2014 CHEVROLET CAMARO LT,https://www.copart.com/lot/54750912/,2G1FB1E30E9121758,54750912,IL - CHICAGO NORTH,9/22/2022
2003 KIA SEDONA EX,https://www.copart.com/lot/54756862/,KNDUP131936426245,54756862,IL - CHICAGO NORTH,9/22/2022
1997 PORSCHE BOXSTER ,https://www.copart.com/lot/54757642/,WP0CA2980VS621653,54757642,IL - CHICAGO NORTH,9/22/2022
2008 JEEP LIBERTY SPORT,https://www.copart.com/lot/54763412/,1J8GN28K28W106419,54763412,MN - MINNEAPOLIS,9/22/2022
2015 CHEVROLET EXPRESS G2500 ,https://www.copart.com/lot/54764892/,1GCWGFCF0F1105231,54764892,MN - MINNEAPOLIS,9/22/2022
2016 CHEVROLET TAHOE K1500 LS,https://www.copart.com/lot/54767052/,1GNSKAKC8GR180602,54767052,KS - KANSAS CITY,9/22/2022
2012 AUDI Q5 PREMIUM PLUS,https://www.copart.com/lot/54768562/,WA1LFAFP3CA024145,54768562,MN - MINNEAPOLIS NORTH,9/22/2022
2014 HONDA CIVIC EX,https://www.copart.com/lot/54774392/,2HGFG3B88EH517707,54774392,IL - CHICAGO NORTH,9/22/2022
2008 FORD FUSION SE,https://www.copart.com/lot/54788122/,3FAHP07Z18R175040,54788122,IL - CHICAGO NORTH,9/22/2022
2015 TOYOTA PRIUS ,https://www.copart.com/lot/54798202/,JTDKN3DU3F1890652,54798202,MN - MINNEAPOLIS NORTH,9/22/2022
2014 HYUNDAI SONATA GLS,https://www.copart.com/lot/54800462/,5NPEB4AC6EH923402,54800462,MN - MINNEAPOLIS NORTH,9/22/2022
2015 LINCOLN MKX ,https://www.copart.com/lot/54805012/,2LMDJ6JK5FBL33853,54805012,IL - CHICAGO NORTH,9/22/2022
2012 DODGE RAM 1500 ST,https://www.copart.com/lot/54806472/,1C6RD7KP7CS240273,54806472,IL - CHICAGO NORTH,9/22/2022
2015 DODGE DART SXT,https://www.copart.com/lot/54807422/,1C3CDFBB4FD422099,54807422,MN - MINNEAPOLIS NORTH,9/22/2022
2012 ACURA MDX TECHNOLOGY,https://www.copart.com/lot/54825172/,2HNYD2H44CH541525,54825172,MN - MINNEAPOLIS,9/22/2022
2012 MAZDA CX-9 ,https://www.copart.com/lot/54844362/,JM3TB3DA0C0362739,54844362,MN - MINNEAPOLIS,9/22/2022
